CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14497,301,1,? 475.37,1,1,2,112,Lost Customers
14498,34,5,"? 1,957.32",3,4,4,344,Loyal Customers
14499,18,3,? 815.32,3,3,3,333,Loyal Customers
14500,80,3,? 356.85,2,3,2,232,Others
14501,175,2,? 251.21,1,2,1,121,Others
14502,11,11,"? 2,470.67",3,4,4,344,Loyal Customers
14503,-5,6,"? 3,543.26",4,4,4,444,Champions
14504,39,4,? 673.26,3,3,2,332,Others
14505,9,8,"? 5,905.64",4,4,4,444,Champions
14506,9,5,"? 2,012.17",4,4,4,444,Champions
14507,15,6,"? 1,383.18",3,4,3,343,Loyal Customers
14508,14,2,? 276.42,3,2,1,321,Potential Loyalist
14511,3,5,"? 1,314.81",4,4,3,443,Champions
14512,179,2,? 275.28,1,2,1,121,Others
14513,92,3,? 455.59,2,3,2,232,Others
14514,53,3,"? 1,055.35",2,3,3,233,Loyal Customers
14515,9,6,"? 2,102.09",4,4,4,444,Champions
14517,25,2,? 330.45,3,2,2,322,Potential Loyalist
14518,56,1,? 174.37,2,1,1,211,Others
14520,-7,2,? 270.60,4,2,1,421,Potential Loyalist
14522,16,4,? 974.54,3,3,3,333,Loyal Customers
14523,100,1,? 241.09,2,1,1,211,Others
14524,23,9,"? 1,867.68",3,4,4,344,Loyal Customers
14525,11,9,"? 4,332.20",3,4,4,344,Loyal Customers
14527,-6,55,"? 8,508.82",4,4,4,444,Champions
14528,29,1,? 364.22,3,1,2,312,Potential Loyalist
14529,52,3,? 620.04,2,3,2,232,Others
14530,17,6,"? 2,925.91",3,4,4,344,Loyal Customers
14532,228,4,? 932.85,1,3,3,133,Loyal Customers
14533,16,7,"? 1,949.72",3,4,4,344,Loyal Customers
14534,-6,18,"? 4,447.05",4,4,4,444,Champions
14535,52,3,"? 2,864.19",2,3,4,234,Loyal Customers
14536,251,1,? 171.80,1,1,1,111,Lost Customers
14537,49,1,? 355.56,2,1,2,212,Others
14538,56,2,? 388.25,2,2,2,222,Others
14539,7,2,? 537.48,4,2,2,422,Potential Loyalist
14540,1,3,? 996.26,4,3,3,433,Loyal Customers
14541,50,8,"? 1,461.65",2,4,3,243,Loyal Customers
14542,177,1,? 103.25,1,1,1,111,Lost Customers
14543,20,16,"? 3,630.33",3,4,4,344,Loyal Customers
14544,16,2,"? 2,024.45",3,2,4,324,Potential Loyalist
14546,-3,5,"? 2,578.09",4,4,4,444,Champions
14547,-5,8,"? 4,007.54",4,4,4,444,Champions
14548,142,2,? 652.80,1,2,2,122,Others
14549,303,1,? 289.24,1,1,1,111,Lost Customers
14550,2,2,? 765.62,4,2,3,423,Potential Loyalist
14551,10,2,? 186.23,3,2,1,321,Potential Loyalist
14552,143,1,? 165.07,1,1,1,111,Lost Customers
14553,11,5,? 859.27,3,4,3,343,Loyal Customers
14554,2,4,"? 2,381.04",4,3,4,434,Loyal Customers
14555,49,2,? 324.14,2,2,2,222,Others
14557,77,1,? 788.38,2,1,3,213,Others
14560,-1,22,"? 2,237.77",4,4,4,444,Champions
14561,67,3,"? 1,080.76",2,3,3,233,Loyal Customers
14562,-5,18,"? 5,074.77",4,4,4,444,Champions
14565,87,4,"? 3,099.12",2,3,4,234,Loyal Customers
14566,102,1,"? 1,432.00",2,1,3,213,Others
14567,48,2,"? 1,530.36",2,2,3,223,Others
14569,-7,1,? 227.39,4,1,1,411,Potential Loyalist
14570,272,2,? 218.06,1,2,1,121,Others
14572,-5,7,"? 2,832.84",4,4,4,444,Champions
14573,171,9,"? 1,653.42",1,4,3,143,Loyal Customers
14576,364,1,? 35.40,1,1,1,111,Lost Customers
14577,4,4,? 859.71,4,3,3,433,Loyal Customers
14578,-5,1,? 168.63,4,1,1,411,Potential Loyalist
14581,8,1,? 138.60,4,1,1,411,Potential Loyalist
14582,32,1,? 114.11,3,1,1,311,Potential Loyalist
14583,-3,5,"? 1,052.55",4,4,3,443,Champions
14584,161,4,"? 1,042.26",1,3,3,133,Loyal Customers
14585,42,1,? 157.05,3,1,1,311,Potential Loyalist
14586,268,1,? 237.36,1,1,1,111,Lost Customers
14587,10,9,"? 1,601.14",3,4,3,343,Loyal Customers
14589,363,1,? 39.75,1,1,1,111,Lost Customers
14591,7,4,"? 1,447.14",4,3,3,433,Loyal Customers
14592,27,3,? 570.46,3,3,2,332,Others
14593,13,3,? 617.99,3,3,2,332,Others
14594,-1,2,? 379.83,4,2,2,422,Potential Loyalist
14595,11,6,"? 1,740.60",3,4,4,344,Loyal Customers
14597,3,2,? 883.15,4,2,3,423,Potential Loyalist
14598,36,1,? 221.97,3,1,1,311,Potential Loyalist
14600,297,1,? 393.33,1,1,2,112,Lost Customers
14601,2,1,? 213.96,4,1,1,411,Potential Loyalist
14603,266,1,? 660.00,1,1,2,112,Lost Customers
14606,-7,93,"? 12,156.65",4,4,4,444,Champions
14607,7,14,"? 16,569.50",4,4,4,444,Champions
14608,-4,4,"? 1,785.15",4,3,4,434,Loyal Customers
14609,64,4,? 601.56,2,3,2,232,Others
14616,234,3,? 406.08,1,3,2,132,Others
14618,1,3,? 553.44,4,3,2,432,Others
14619,237,1,? 394.44,1,1,2,112,Lost Customers
14620,197,2,? 412.78,1,2,2,122,Others
14621,-7,5,"? 1,788.36",4,4,4,444,Champions
14622,176,1,? 320.58,1,1,2,112,Lost Customers
14623,24,5,? 889.25,3,4,3,343,Loyal Customers
14624,49,2,? 225.85,2,2,1,221,Others
14625,188,2,? 899.63,1,2,3,123,Others
14626,15,4,"? 2,791.27",3,3,4,334,Loyal Customers
14628,83,2,? 671.96,2,2,2,222,Others
14629,-4,2,? 959.01,4,2,3,423,Potential Loyalist
14631,42,3,"? 1,006.98",3,3,3,333,Loyal Customers
14632,254,1,? 114.56,1,1,1,111,Lost Customers
14633,258,1,? 344.90,1,1,2,112,Lost Customers
14636,28,2,? 609.85,3,2,2,322,Potential Loyalist
14638,42,1,? 443.60,3,1,2,312,Potential Loyalist
14639,44,6,"? 2,984.49",2,4,4,244,Loyal Customers
14640,16,6,"? 2,125.08",3,4,4,344,Loyal Customers
14641,13,1,? 110.46,3,1,1,311,Potential Loyalist
14642,50,1,? 96.12,2,1,1,211,Others
14643,162,2,? 693.81,1,2,3,123,Others
14644,59,2,? 830.76,2,2,3,223,Others
14645,148,2,? 597.09,1,2,2,122,Others
14646,-7,74,"? 2,80,206.02",4,4,4,444,Champions
14647,193,1,? 243.22,1,1,1,111,Lost Customers
14649,-4,4,"? 1,417.29",4,3,3,433,Loyal Customers
14651,59,2,? 654.60,2,2,2,222,Others
14652,69,1,? 114.18,2,1,1,211,Others
14653,-7,7,"? 1,947.55",4,4,4,444,Champions
14655,0,4,"? 1,932.23",4,3,4,434,Loyal Customers
14656,161,2,? 291.05,1,2,1,121,Others
14657,9,4,? 848.22,4,3,3,433,Loyal Customers
14658,-3,2,? 247.15,4,2,1,421,Potential Loyalist
14659,0,9,"? 2,529.93",4,4,4,444,Champions
14660,78,2,? 285.74,2,2,1,221,Others
14661,18,1,? 107.95,3,1,1,311,Potential Loyalist
14662,20,4,? 771.17,3,3,3,333,Loyal Customers
14664,11,2,? 637.89,3,2,2,322,Potential Loyalist
14665,52,5,"? 1,835.70",2,4,4,244,Loyal Customers
14666,16,1,? 195.25,3,1,1,311,Potential Loyalist
14667,2,25,"? 9,241.20",4,4,4,444,Champions
14669,233,3,"? 1,269.99",1,3,3,133,Loyal Customers
14670,272,2,? 411.53,1,2,2,122,Others
14672,226,2,? 765.55,1,2,3,123,Others
14673,-5,5,"? 1,736.40",4,4,4,444,Champions
14675,8,1,? 604.75,4,1,2,412,Potential Loyalist
14676,23,6,"? 2,548.24",3,4,4,344,Loyal Customers
14680,17,16,"? 28,754.11",3,4,4,344,Loyal Customers
14681,63,3,? 498.95,2,3,2,232,Others
14682,179,2,? 52.00,1,2,1,121,Others
14684,17,5,"? 1,236.28",3,4,3,343,Loyal Customers
14687,98,1,? 628.38,2,1,2,212,Others
14688,-1,21,"? 5,630.87",4,4,4,444,Champions
14689,200,1,? 112.80,1,1,1,111,Lost Customers
14690,36,2,? 371.70,3,2,2,322,Potential Loyalist
14691,22,5,"? 2,114.33",3,4,4,344,Loyal Customers
14692,129,4,? 591.55,2,3,2,232,Others
14693,256,1,? 172.90,1,1,1,111,Lost Customers
14696,-4,7,"? 2,078.95",4,4,4,444,Champions
14697,210,2,? 188.61,1,2,1,121,Others
14698,-7,5,"? 1,250.76",4,4,3,443,Champions
14699,206,1,? 109.13,1,1,1,111,Lost Customers
14700,24,3,"? 2,235.30",3,3,4,334,Loyal Customers
14701,2,9,"? 2,549.37",4,4,4,444,Champions
14702,-7,17,"? 3,292.14",4,4,4,444,Champions
14703,6,1,? 318.17,4,1,2,412,Potential Loyalist
14704,3,9,"? 1,546.91",4,4,3,443,Champions
14705,190,1,? 179.00,1,1,1,111,Lost Customers
14708,-6,3,"? 1,126.37",4,3,3,433,Loyal Customers
14709,7,13,"? 4,921.04",4,4,4,444,Champions
14710,6,4,? 606.13,4,3,2,432,Others
14711,2,11,"? 2,868.80",4,4,4,444,Champions
14712,21,3,? 917.07,3,3,3,333,Loyal Customers
14713,1,11,"? 2,666.36",4,4,4,444,Champions
14714,16,1,? 160.19,3,1,1,311,Potential Loyalist
14715,16,4,? 867.38,3,3,3,333,Loyal Customers
14716,35,2,? 329.68,3,2,2,322,Potential Loyalist
14719,-7,5,"? 1,602.13",4,4,3,443,Champions
14720,-3,3,? 663.81,4,3,2,432,Others
14722,139,1,? 187.92,1,1,1,111,Lost Customers
14723,2,6,"? 1,158.30",4,4,3,443,Champions
14725,16,1,? 718.08,3,1,3,313,Potential Loyalist
14727,266,1,? 268.58,1,1,1,111,Lost Customers
14729,365,1,? 313.49,1,1,2,112,Lost Customers
14730,-7,8,"? 2,005.06",4,4,4,444,Champions
14731,39,3,? 380.02,3,3,2,332,Others
14732,0,8,"? 2,702.49",4,4,4,444,Champions
14733,8,12,"? 9,585.91",4,4,4,444,Champions
14735,-5,32,"? 6,065.69",4,4,4,444,Champions
14737,-5,3,"? 1,164.55",4,3,3,433,Loyal Customers
14738,34,7,"? 1,314.45",3,4,3,343,Loyal Customers
14739,-4,7,"? 3,902.28",4,4,4,444,Champions
14740,189,3,"? 1,448.21",1,3,3,133,Loyal Customers
14741,3,6,"? 1,400.34",4,4,3,443,Champions
14744,8,7,"? 1,099.98",4,4,3,443,Champions
14745,104,5,"? 1,220.26",2,4,3,243,Loyal Customers
14747,241,1,? 328.20,1,1,2,112,Lost Customers
14748,21,5,"? 1,415.75",3,4,3,343,Loyal Customers
14752,35,1,? 389.64,3,1,2,312,Potential Loyalist
14753,79,1,? 563.15,2,1,2,212,Others
14754,36,2,? 638.05,3,2,2,322,Potential Loyalist
14755,1,11,"? 5,010.28",4,4,4,444,Champions
14756,7,1,? 738.96,4,1,3,413,Potential Loyalist
14757,67,1,? 420.50,2,1,2,212,Others
14758,136,4,"? 1,484.06",1,3,3,133,Loyal Customers
14759,-4,3,"? 1,625.97",4,3,3,433,Loyal Customers
14760,289,1,? 89.20,1,1,1,111,Lost Customers
14761,50,2,? 255.90,2,2,1,221,Others
14762,255,1,? 300.52,1,1,1,111,Lost Customers
14764,38,1,? 278.30,3,1,1,311,Potential Loyalist
14765,21,3,? 254.11,3,3,1,331,Others
14766,0,6,"? 2,473.37",4,4,4,444,Champions
14768,9,2,? 192.60,4,2,1,421,Potential Loyalist
14769,-6,8,"? 10,674.75",4,4,4,444,Champions
14770,224,2,? 876.42,1,2,3,123,Others
14772,104,1,? 139.26,2,1,1,211,Others
14775,50,3,"? 1,011.90",2,3,3,233,Loyal Customers
14776,43,11,"? 2,538.30",2,4,4,244,Loyal Customers
14778,119,2,? 730.86,2,2,3,223,Others
14779,272,3,? 386.15,1,3,2,132,Others
14780,46,2,? 447.68,2,2,2,222,Others
14782,311,1,? 200.10,1,1,1,111,Lost Customers
14784,18,2,? 289.99,3,2,1,321,Potential Loyalist
14785,2,2,? 77.40,4,2,1,421,Potential Loyalist
14788,-1,2,? 679.44,4,2,3,423,Potential Loyalist
14789,20,1,? 197.64,3,1,1,311,Potential Loyalist
14790,8,4,? 745.06,4,3,3,433,Loyal Customers
14792,55,1,? 6.20,2,1,1,211,Others
14793,13,1,? 228.99,3,1,1,311,Potential Loyalist
14794,-6,7,"? 1,319.91",4,4,3,443,Champions
14795,158,1,? 131.45,1,1,1,111,Lost Customers
14796,-7,17,"? 8,022.49",4,4,4,444,Champions
14798,44,3,? 173.74,2,3,1,231,Others
14799,43,1,? 157.70,2,1,1,211,Others
14800,39,12,"? 4,339.74",3,4,4,344,Loyal Customers
14801,53,1,? 193.14,2,1,1,211,Others
14803,154,3,? 845.55,1,3,3,133,Loyal Customers
14804,0,1,? 353.27,4,1,2,412,Potential Loyalist
14805,7,4,? 554.65,4,3,2,432,Others
14806,67,1,? 193.39,2,1,1,211,Others
14808,31,8,"? 2,741.17",3,4,4,344,Loyal Customers
14810,32,11,"? 2,087.88",3,4,4,344,Loyal Customers
14813,361,2,? 155.43,1,2,1,121,Others
14815,28,2,? 778.50,3,2,3,323,Potential Loyalist
14816,189,1,? 271.85,1,1,1,111,Lost Customers
14817,192,2,"? 1,110.34",1,2,3,123,Others
14818,65,3,? 657.80,2,3,2,232,Others
14819,56,2,? 272.07,2,2,1,221,Others
14820,13,4,? 507.29,3,3,2,332,Others
14821,358,1,? 48.80,1,1,1,111,Lost Customers
14823,172,3,? 321.43,1,3,2,132,Others
14824,2,4,"? 1,127.71",4,3,3,433,Loyal Customers
14825,-5,12,"? 2,226.91",4,4,4,444,Champions
14828,188,3,"? 2,139.76",1,3,4,134,Loyal Customers
14829,21,4,? 697.55,3,3,3,333,Loyal Customers
14830,45,1,? 197.13,2,1,1,211,Others
14834,9,6,"? 1,720.30",4,4,4,444,Champions
14836,2,3,? 102.45,4,3,1,431,Others
14837,81,4,"? 1,649.50",2,3,3,233,Loyal Customers
14840,259,1,? 62.85,1,1,1,111,Lost Customers
14841,45,6,"? 3,295.76",2,4,4,244,Loyal Customers
14842,35,4,"? 2,824.69",3,3,4,334,Loyal Customers
14844,55,4,"? 3,189.81",2,3,4,234,Loyal Customers
14847,140,1,? 309.40,1,1,2,112,Lost Customers
14849,13,25,"? 7,930.54",3,4,4,344,Loyal Customers
14850,303,1,? 325.75,1,1,2,112,Lost Customers
14851,15,2,? 511.35,3,2,2,322,Potential Loyalist
14852,50,6,"? 2,836.69",2,4,4,244,Loyal Customers
14853,16,2,? 475.80,3,2,2,322,Potential Loyalist
14854,70,7,"? 2,759.83",2,4,4,244,Loyal Customers
14855,111,2,? 645.65,2,2,2,222,Others
14856,28,3,"? 1,311.38",3,3,3,333,Loyal Customers
14857,51,2,"? 1,173.12",2,2,3,223,Others
14859,4,4,"? 1,353.74",4,3,3,433,Loyal Customers
14860,11,1,? 170.32,3,1,1,311,Potential Loyalist
14861,44,1,? 125.79,2,1,1,211,Others
14862,17,2,? 841.20,3,2,3,323,Potential Loyalist
14863,21,1,? 266.76,3,1,1,311,Potential Loyalist
14865,-1,2,? 52.20,4,2,1,421,Potential Loyalist
14866,2,12,"? 14,389.90",4,4,4,444,Champions
14867,177,3,? 710.28,1,3,3,133,Loyal Customers
14868,-5,8,"? 2,953.59",4,4,4,444,Champions
14869,0,2,? 725.70,4,2,3,423,Potential Loyalist
14870,253,1,? 327.25,1,1,2,112,Lost Customers
14871,-5,4,? 522.38,4,3,2,432,Others
14873,202,1,? 519.68,1,1,2,112,Lost Customers
14875,99,2,"? 1,465.32",2,2,3,223,Others
14878,4,9,"? 1,485.54",4,4,3,443,Champions
14880,69,3,? 706.19,2,3,3,233,Loyal Customers
14881,11,1,? 255.40,3,1,1,311,Potential Loyalist
14882,18,2,? 589.70,3,2,2,322,Potential Loyalist
14883,10,6,? 761.59,3,4,3,343,Loyal Customers
14885,123,1,? 765.32,2,1,3,213,Others
14886,244,1,? 364.80,1,1,2,112,Lost Customers
14887,71,1,"? 1,862.00",2,1,4,214,Others
14888,199,1,? 369.20,1,1,2,112,Lost Customers
14889,328,1,? 135.90,1,1,1,111,Lost Customers
14890,245,1,? 125.65,1,1,1,111,Lost Customers
14891,140,2,? 554.38,1,2,2,122,Others
14893,1,2,"? 1,237.85",4,2,3,423,Potential Loyalist
14894,77,1,? 655.75,2,1,2,212,Others
14895,-1,20,"? 11,138.71",4,4,4,444,Champions
14896,196,2,? 468.77,1,2,2,122,Others
14897,-1,4,"? 1,366.38",4,3,3,433,Loyal Customers
14898,15,6,"? 1,303.52",3,4,3,343,Loyal Customers
14901,3,9,"? 1,421.29",4,4,3,443,Champions
14902,17,1,? 332.66,3,1,2,312,Potential Loyalist
14903,13,5,"? 2,810.63",3,4,4,344,Loyal Customers
14904,-6,2,"? 1,025.44",4,2,3,423,Potential Loyalist
14905,149,2,? 616.15,1,2,2,122,Others
14907,-5,7,"? 3,501.10",4,4,4,444,Champions
14908,66,1,? 277.80,2,1,1,211,Others
14910,-6,4,? 434.35,4,3,2,432,Others
14911,-7,201,"? 1,43,825.06",4,4,4,444,Champions
14912,8,2,? 867.85,4,2,3,423,Potential Loyalist
14913,27,4,"? 1,227.43",3,3,3,333,Loyal Customers
14915,83,2,? 307.48,2,2,2,222,Others
14916,62,4,"? 1,268.98",2,3,3,233,Loyal Customers
14918,107,2,"? 1,610.15",2,2,3,223,Others
14920,204,2,? 977.77,1,2,3,123,Others
14921,22,2,"? 1,316.07",3,2,3,323,Potential Loyalist
14923,42,1,? 749.10,3,1,3,313,Potential Loyalist
14924,237,1,? 310.05,1,1,2,112,Lost Customers
14929,24,1,? 223.88,3,1,1,311,Potential Loyalist
14930,100,3,"? 2,372.86",2,3,4,234,Loyal Customers
14931,-4,5,"? 1,257.68",4,4,3,443,Champions
14932,357,1,? 363.53,1,1,2,112,Lost Customers
14934,73,2,"? 1,890.94",2,2,4,224,Others
14935,289,1,"? 1,784.71",1,1,4,114,Lost Customers
14936,25,8,"? 8,137.02",3,4,4,344,Loyal Customers
14937,48,3,"? 1,621.88",2,3,3,233,Loyal Customers
14944,21,12,"? 5,900.25",3,4,4,344,Loyal Customers
14946,6,1,? 100.90,4,1,1,411,Potential Loyalist
14947,64,2,? 290.82,2,2,1,221,Others
14948,15,6,"? 1,101.97",3,4,3,343,Loyal Customers
14950,11,1,? 371.20,3,1,2,312,Potential Loyalist
14951,71,1,? 311.69,2,1,2,212,Others
14952,51,11,"? 8,099.49",2,4,4,244,Loyal Customers
14953,17,1,? 289.82,3,1,1,311,Potential Loyalist
14954,4,1,? 336.17,4,1,2,412,Potential Loyalist
14957,245,1,? 58.49,1,1,1,111,Lost Customers
14958,139,3,? 499.68,1,3,2,132,Others
14959,56,4,? 695.42,2,3,3,233,Loyal Customers
14960,0,2,? 221.27,4,2,1,421,Potential Loyalist
14961,2,9,"? 7,044.68",4,4,4,444,Champions
14962,262,1,? 126.70,1,1,1,111,Lost Customers
14963,1,5,"? 1,487.80",4,4,3,443,Champions
14964,239,1,? 206.21,1,1,1,111,Lost Customers
14965,88,2,? 599.00,2,2,2,222,Others
14966,6,1,? 191.32,4,1,1,411,Potential Loyalist
14967,41,1,? 463.80,3,1,2,312,Potential Loyalist
14968,22,1,? 147.59,3,1,1,311,Potential Loyalist
14970,60,4,"? 1,592.06",2,3,3,233,Loyal Customers
14971,27,3,"? 1,116.57",3,3,3,333,Loyal Customers
14972,120,1,? 114.77,2,1,1,211,Others
14973,99,3,"? 1,314.45",2,3,3,233,Loyal Customers
14974,29,1,? 114.39,3,1,1,311,Potential Loyalist
14975,49,1,? 279.94,2,1,1,211,Others
14976,49,7,? 790.86,2,4,3,243,Loyal Customers
14978,64,5,"? 1,931.42",2,4,4,244,Loyal Customers
14981,238,1,? 102.12,1,1,1,111,Lost Customers
14984,11,2,? 213.27,3,2,1,321,Potential Loyalist
14985,190,2,? 296.75,1,2,1,121,Others
14987,7,2,? 326.40,4,2,2,422,Potential Loyalist
14988,203,1,? 334.54,1,1,2,112,Lost Customers
14995,30,2,? 233.23,3,2,1,321,Potential Loyalist
14997,38,3,? 546.20,3,3,2,332,Others
14998,162,2,? 429.87,1,2,2,122,Others
15000,39,1,? 490.52,3,1,2,312,Potential Loyalist
15002,107,4,"? 1,641.76",2,3,3,233,Loyal Customers
15004,139,1,"? 1,246.32",1,1,3,113,Lost Customers
15005,7,28,"? 6,316.57",4,4,4,444,Champions
15006,43,1,? 502.09,2,1,2,212,Others
15007,151,1,? 156.91,1,1,1,111,Lost Customers
15009,4,3,"? 1,261.78",4,3,3,433,Loyal Customers
15010,27,1,? 308.94,3,1,2,312,Potential Loyalist
15012,45,2,? 423.04,2,2,2,222,Others
15014,35,2,? 260.17,3,2,1,321,Potential Loyalist
15016,164,1,? 170.04,1,1,1,111,Lost Customers
15017,25,1,? 125.58,3,1,1,311,Potential Loyalist
15018,30,3,? 496.21,3,3,2,332,Others
15019,258,1,? 266.00,1,1,1,111,Lost Customers
15021,0,9,"? 1,914.82",4,4,4,444,Champions
15022,3,4,? 905.04,4,3,3,433,Loyal Customers
15023,-5,11,"? 6,802.76",4,4,4,444,Champions
15024,1,10,"? 1,661.33",4,4,3,443,Champions
15025,25,1,? 377.01,3,1,2,312,Potential Loyalist
15026,72,3,? 469.00,2,3,2,232,Others
15027,22,4,"? 1,066.15",3,3,3,333,Loyal Customers
15028,0,4,? 627.13,4,3,2,432,Others
15030,63,2,? 518.28,2,2,2,222,Others
15031,-4,4,? 668.14,4,3,2,432,Others
15032,248,3,"? 4,959.10",1,3,4,134,Loyal Customers
15033,-4,10,"? 2,586.67",4,4,4,444,Champions
15034,7,8,"? 4,308.61",4,4,4,444,Champions
15035,81,1,? 252.73,2,1,1,211,Others
15036,64,3,? 465.55,2,3,2,232,Others
15038,50,6,? 705.49,2,4,3,243,Loyal Customers
15039,1,47,"? 19,914.44",4,4,4,444,Champions
15041,162,1,? 180.35,1,1,1,111,Lost Customers
15042,191,1,? 135.93,1,1,1,111,Lost Customers
15043,23,1,? 537.00,3,1,2,312,Potential Loyalist
15044,11,17,"? 7,700.23",3,4,4,344,Loyal Customers
15045,143,2,? 735.66,1,2,3,123,Others
15046,1,15,"? 5,213.77",4,4,4,444,Champions
15047,261,1,? 343.62,1,1,2,112,Lost Customers
15048,57,4,? 384.05,2,3,2,232,Others
15049,265,1,? 121.17,1,1,1,111,Lost Customers
15050,17,3,"? 1,782.09",3,3,4,334,Loyal Customers
15051,15,3,"? 1,391.61",3,3,3,333,Loyal Customers
15052,311,1,? 215.78,1,1,1,111,Lost Customers
15053,-4,3,? 697.79,4,3,3,433,Loyal Customers
15054,4,2,? 302.10,4,2,1,421,Potential Loyalist
15057,267,2,"? 1,489.50",1,2,3,123,Others
15058,17,11,"? 2,124.99",3,4,4,344,Loyal Customers
15059,32,9,"? 1,337.72",3,4,3,343,Loyal Customers
15060,0,4,? 303.09,4,3,1,431,Others
15061,-5,48,"? 54,534.14",4,4,4,444,Champions
15062,63,4,? 987.86,2,3,3,233,Loyal Customers
15063,205,1,? 370.80,1,1,2,112,Lost Customers
15065,29,4,"? 3,158.13",3,3,4,334,Loyal Customers
15066,45,1,? 893.59,2,1,3,213,Others
15067,70,3,"? 1,744.76",2,3,4,234,Loyal Customers
15068,38,2,? 553.36,3,2,2,322,Potential Loyalist
15069,171,1,"? 1,109.53",1,1,3,113,Lost Customers
15070,364,1,? 106.20,1,1,1,111,Lost Customers
15071,85,2,? 982.07,2,2,3,223,Others
15073,1,3,"? 1,043.41",4,3,3,433,Loyal Customers
15074,97,1,? 748.87,2,1,3,213,Others
15075,69,1,? 773.03,2,1,3,213,Others
15076,164,1,? 880.85,1,1,3,113,Lost Customers
15078,-1,32,"? 9,743.11",4,4,4,444,Champions
15079,204,4,? 895.61,1,3,3,133,Loyal Customers
15081,14,5,? 504.80,3,4,2,342,Others
15083,248,1,? 88.20,1,1,1,111,Lost Customers
15087,273,1,? 306.94,1,1,1,111,Lost Customers
15088,13,2,"? 1,160.07",3,2,3,323,Potential Loyalist
15089,2,6,"? 2,420.84",4,4,4,444,Champions
15090,300,1,? 381.32,1,1,2,112,Lost Customers
15091,59,1,? 480.71,2,1,2,212,Others
15092,207,2,? 457.81,1,2,2,122,Others
15093,10,6,"? 4,597.02",3,4,4,344,Loyal Customers
15095,95,4,"? 1,370.60",2,3,3,233,Loyal Customers
15096,34,1,? 219.39,3,1,1,311,Potential Loyalist
15097,-4,1,? 248.08,4,1,1,411,Potential Loyalist
15098,174,3,"? 39,916.50",1,3,4,134,Loyal Customers
15099,76,1,? 410.48,2,1,2,212,Others
15100,325,3,? 876.00,1,3,3,133,Loyal Customers
15101,0,2,? 317.53,4,2,2,422,Potential Loyalist
15103,23,2,? 703.36,3,2,3,323,Potential Loyalist
15104,188,2,"? 1,027.44",1,2,3,123,Others
15105,10,7,"? 2,298.93",3,4,4,344,Loyal Customers
15106,9,5,"? 1,422.52",4,4,3,443,Champions
15107,303,6,? 319.50,1,4,2,142,Others
15108,133,4,"? 1,300.25",2,3,3,233,Loyal Customers
15109,237,1,? 484.95,1,1,2,112,Lost Customers
15110,15,4,? 996.10,3,3,3,333,Loyal Customers
15111,21,3,"? 1,567.48",3,3,3,333,Loyal Customers
15113,1,3,"? 3,609.33",4,3,4,434,Loyal Customers
15114,22,10,"? 2,760.56",3,4,4,344,Loyal Customers
15115,10,1,? 340.11,3,1,2,312,Potential Loyalist
15116,9,4,"? 1,352.75",4,3,3,433,Loyal Customers
15117,6,5,"? 1,551.78",4,4,3,443,Champions
15118,126,1,? 244.80,2,1,1,211,Others
15119,237,1,? 266.40,1,1,1,111,Lost Customers
15120,125,1,? 358.82,2,1,2,212,Others
15121,42,2,? 457.72,3,2,2,322,Potential Loyalist
15122,106,3,"? 1,633.78",2,3,3,233,Loyal Customers
15123,-1,2,"? 2,199.31",4,2,4,424,Potential Loyalist
15124,14,2,? 184.19,3,2,1,321,Potential Loyalist
15125,17,15,"? 11,528.48",3,4,4,344,Loyal Customers
15127,57,1,? 406.53,2,1,2,212,Others
15128,52,4,"? 1,471.00",2,3,3,233,Loyal Customers
15129,42,11,"? 3,447.40",3,4,4,344,Loyal Customers
15130,161,1,? 330.11,1,1,2,112,Lost Customers
15132,10,5,? 977.93,3,4,3,343,Loyal Customers
15133,119,3,? 982.42,2,3,3,233,Loyal Customers
15134,6,8,"? 1,387.99",4,4,3,443,Champions
15135,231,1,? 139.05,1,1,1,111,Lost Customers
15136,-6,4,"? 1,286.70",4,3,3,433,Loyal Customers
15139,231,2,? 178.96,1,2,1,121,Others
15140,44,7,"? 2,354.25",2,4,4,244,Loyal Customers
15142,38,1,? 498.74,3,1,2,312,Potential Loyalist
15143,217,1,? 259.45,1,1,1,111,Lost Customers
15144,0,17,"? 6,580.44",4,4,4,444,Champions
15145,-4,4,"? 1,194.73",4,3,3,433,Loyal Customers
15146,156,2,"? 1,327.16",1,2,3,123,Others
15147,232,1,? 623.50,1,1,2,112,Lost Customers
15148,2,1,? 301.29,4,1,1,411,Potential Loyalist
15149,125,1,? 520.80,2,1,2,212,Others
15150,9,10,"? 5,314.47",4,4,4,444,Champions
15152,1,13,"? 4,745.69",4,4,4,444,Champions
15153,23,1,? 329.25,3,1,2,312,Potential Loyalist
15154,67,1,? 296.42,2,1,1,211,Others
15156,-7,3,? 961.49,4,3,3,433,Loyal Customers
15157,-5,3,"? 1,936.07",4,3,4,434,Loyal Customers
15158,37,1,? 401.40,3,1,2,312,Potential Loyalist
15159,-7,30,"? 18,641.01",4,4,4,444,Champions
15160,349,1,? 158.16,1,1,1,111,Lost Customers
15163,10,2,? 304.47,3,2,1,321,Potential Loyalist
15164,60,3,? 843.05,2,3,3,233,Loyal Customers
